OTU1_clean,OTU2_clean,weight
1CMET2-PWY,PWY-6151,0.8944253146714982
1CMET2-PWY,PWY-6700,0.8917862816040605
1CMET2-PWY,PWY-7187,-0.6803450027456959
1CMET2-PWY,PWY0-845,-0.656872007301133
ANAEROFRUCAT-PWY,PWY-7219,-0.684758816575926
ANAEROFRUCAT-PWY,PWY4FS-7,0.9039898028949683
ANAEROFRUCAT-PWY,PWY4FS-8,0.9039898028949683
ANAEROFRUCAT-PWY,TRNA-CHARGING-PWY,-0.8037581311580524
ANAGLYCOLYSIS-PWY,HISTSYN-PWY,0.895676465949618
ANAGLYCOLYSIS-PWY,PWY-6124,0.8990258642666195
ANAGLYCOLYSIS-PWY,PWY-6703,0.9015549657690758
ANAGLYCOLYSIS-PWY,TRNA-CHARGING-PWY,-0.04754879316140373
ARGSYN-PWY,PWY-5097,0.8973168649932809
ARGSYN-PWY,PWY-7187,-0.27255300709667163
ARGSYN-PWY,PWY-7400,0.9038530617599463
ARGSYN-PWY,PWY0-845,-0.2328069118312059
ARGSYNBSUB-PWY,PANTO-PWY,0.9037254411136574
ARGSYNBSUB-PWY,PWY-6121,0.8976095182270485
ARGSYNBSUB-PWY,PWY-6123,0.9025575643697332
ARGSYNBSUB-PWY,PWY-7187,-0.03838365743128007
ARGSYNBSUB-PWY,PWY0-1296,0.903471754262029
ARO-PWY,PWY-7111,0.901781584063931
ARO-PWY,PWY-7187,-0.49162040089306963
ARO-PWY,PWY0-845,-0.4587528097844649
ARO-PWY,VALSYN-PWY,0.901781584063931
BRANCHED-CHAIN-AA-SYN-PWY,COMPLETE-ARO-PWY,0.9032561050482174
BRANCHED-CHAIN-AA-SYN-PWY,PWY-1042,0.9011914612729248
BRANCHED-CHAIN-AA-SYN-PWY,PWY-7187,-0.449768414550167
BRANCHED-CHAIN-AA-SYN-PWY,PWY0-845,-0.4152557492008243
CALVIN-PWY,PWY-2942,0.8992354130925465
CALVIN-PWY,PWY-7187,-0.3136120816942448
CALVIN-PWY,PWY-7400,0.8980779621922538
CALVIN-PWY,PWY0-845,-0.2748309667783645
CALVIN-PWY,RIBOSYN2-PWY,0.8976036450001647
COA-PWY,PWY-6609,0.9027470878883321
COA-PWY,PWY-7187,-0.5803745863595602
COA-PWY,PWY-7221,0.8973188690117943
COA-PWY,PWY0-845,-0.5515198458504649
COA-PWY-1,PWY-3841,0.8983096159609886
COA-PWY-1,PWY-6737,0.8936031235208719
COA-PWY-1,PWY-7187,-0.7757573066569889
COA-PWY-1,PWY0-845,-0.7582827935930645
COMPLETE-ARO-PWY,PWY-1042,0.9031219354037177
COMPLETE-ARO-PWY,PWY-7187,-0.44145538357689257
COMPLETE-ARO-PWY,PWY0-845,-0.40663470314157596
DAPLYSINESYN-PWY,PWY-5973,0.8987637613665556
DAPLYSINESYN-PWY,PWY-7219,-0.21765644974850812
DAPLYSINESYN-PWY,PWY-7229,0.9015294668263377
DAPLYSINESYN-PWY,TRNA-CHARGING-PWY,-0.45605164276534654
DENOVOPURINE2-PWY,PWY-7219,-0.7993722308365773
