OTU1_clean,OTU2_clean,weight
1CMET2-PWY,CALVIN-PWY,0.9043004497038158
1CMET2-PWY,PWY-5100,-0.40452498714149016
1CMET2-PWY,PWY-6122,0.8953144644346783
1CMET2-PWY,PWY-7187,-0.4267717518452203
ANAEROFRUCAT-PWY,PWY-6123,0.9013446776750106
ANAEROFRUCAT-PWY,PWY-6737,-0.5056632237301656
ANAEROFRUCAT-PWY,TRNA-CHARGING-PWY,-0.6016951769306754
ANAEROFRUCAT-PWY,TRPSYN-PWY,0.904219011986459
ANAGLYCOLYSIS-PWY,ARGSYN-PWY,0.896097292877288
ANAGLYCOLYSIS-PWY,PWY-5100,-0.2781485076726475
ANAGLYCOLYSIS-PWY,PWY-7187,-0.30277289244619277
ANAGLYCOLYSIS-PWY,PWY-7400,0.8957656067457217
ARGSYN-PWY,PWY-5100,-0.321774391084249
ARGSYN-PWY,PWY-6121,0.9030373296898986
ARGSYN-PWY,PWY-7187,-0.34567243512830426
ARGSYN-PWY,PWY-7400,0.9048440106704744
ARGSYNBSUB-PWY,PWY-5097,0.9037690940252662
ARGSYNBSUB-PWY,PWY-5100,-0.20982702503344894
ARGSYNBSUB-PWY,PWY-7187,-0.23538781683287296
ARGSYNBSUB-PWY,PWY0-1296,0.896132584949246
ARO-PWY,COMPLETE-ARO-PWY,0.9020640934501964
ARO-PWY,PWY-5100,-0.0015121161984466625
ARO-PWY,PWY-5695,0.9007115989402935
ARO-PWY,PWY-7187,-0.028399813176215552
BRANCHED-CHAIN-AA-SYN-PWY,COMPLETE-ARO-PWY,0.9008542506907099
BRANCHED-CHAIN-AA-SYN-PWY,PWY-5695,0.9022049019962587
BRANCHED-CHAIN-AA-SYN-PWY,TRNA-CHARGING-PWY,-0.011667329610963314
CALVIN-PWY,PWY-5100,-0.408424891814815
CALVIN-PWY,PWY-6122,0.8943836368546072
CALVIN-PWY,PWY-7187,-0.4305850258768054
COA-PWY,PWY-4242,0.9018963008812464
COA-PWY,PWY-7229,0.8981527747789636
COA-PWY,TRNA-CHARGING-PWY,-0.06110444349249867
COA-PWY-1,PWY-3841,0.8999235844785345
COA-PWY-1,PWY-5100,-0.5412292469556956
COA-PWY-1,PWY-6151,0.8909632834433183
COA-PWY-1,PWY-6386,0.8903479803507222
COA-PWY-1,PWY-7187,-0.5599688534676686
COMPLETE-ARO-PWY,PWY-5695,0.9038361980143045
COMPLETE-ARO-PWY,PWY-7187,-0.011597777390267988
DENOVOPURINE2-PWY,NONOXIPENT-PWY,0.8983469663437235
DENOVOPURINE2-PWY,PWY-6737,-0.7728041035879291
DENOVOPURINE2-PWY,PWY-841,0.8928341154245311
DENOVOPURINE2-PWY,TRNA-CHARGING-PWY,-0.8230394644497889
DTDPRHAMSYN-PWY,PWY-5100,-0.7295728614827405
DTDPRHAMSYN-PWY,PWY-5686,0.9038333560357474
DTDPRHAMSYN-PWY,PWY-6609,0.8985756727252937
