pathway,Taxonomy,gene
HOMOSER-METSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174V325
HOMOSER-METSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174V5E8
HOMOSER-METSYN-PWY,g__Coprococcus.s__Coprococcus_comes,
HOMOSER-METSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174V2R7
HOMOSER-METSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174V325
HOMOSER-METSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174V5E8
HOMOSER-METSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,
HOMOSER-METSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174V2R7
HOMOSER-METSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174V325
HOMOSER-METSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174V5E8
HOMOSER-METSYN-PWY,g__Blautia.s__Ruminococcus_torques,
HOMOSER-METSYN-PWY,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174V2R7
HOMOSER-METSYN-PWY,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174V325
HOMOSER-METSYN-PWY,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174V5E8
HSERMETANA-PWY: L-methionine biosynthesis III,,
HSERMETANA-PWY,unclassified,
HSERMETANA-PWY,unclassified,UniRef90_A0A174V5E8
HSERMETANA-PWY,unclassified,UniRef90_A0A174V2R7
HSERMETANA-PWY,unclassified,UniRef90_A0A174V325
HSERMETANA-PWY,unclassified,UniRef90_A0A0M6WU08
HSERMETANA-PWY,unclassified,UniRef90_D4LJ51
HSERMETANA-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,
HSERMETANA-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174V5E8
HSERMETANA-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174V2R7
HSERMETANA-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174V325
HSERMETANA-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A0M6WU08
HSERMETANA-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_D4LJ51
HSERMETANA-PWY,g__Blautia.s__Blautia_obeum,
HSERMETANA-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A0A174V5E8
HSERMETANA-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A0A174V2R7
HSERMETANA-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A0A174V325
HSERMETANA-PWY,g__Blautia.s__Blautia_obeum,UniRef90_A0A0M6WU08
HSERMETANA-PWY,g__Blautia.s__Blautia_obeum,UniRef90_D4LJ51
HSERMETANA-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,
HSERMETANA-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A174V5E8
HSERMETANA-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A174V2R7
HSERMETANA-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A174V325
HSERMETANA-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A0M6WU08
HSERMETANA-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_D4LJ51
HSERMETANA-PWY,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,
HSERMETANA-PWY,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_A0A174V5E8
HSERMETANA-PWY,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_A0A174V2R7
HSERMETANA-PWY,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_A0A174V325
HSERMETANA-PWY,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_A0A0M6WU08
HSERMETANA-PWY,g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans,UniRef90_D4LJ51
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174V5E8
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174V2R7
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174V325
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A0M6WU08
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_D4LJ51
HSERMETANA-PWY,g__Dorea.s__Dorea_longicatena,
HSERMETANA-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A0A174V5E8
HSERMETANA-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A0A174V2R7
HSERMETANA-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A0A174V325
HSERMETANA-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A0A0M6WU08
HSERMETANA-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_D4LJ51
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_comes,
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174V5E8
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174V2R7
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174V325
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A0M6WU08
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_D4LJ51
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_catus,
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_catus,UniRef90_A0A174V5E8
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_catus,UniRef90_A0A174V2R7
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_catus,UniRef90_A0A174V325
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_catus,UniRef90_A0A0M6WU08
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_catus,UniRef90_D4LJ51
HSERMETANA-PWY,g__Parabacteroides.s__Parabacteroides_distasonis,
HSERMETANA-PWY,g__Parabacteroides.s__Parabacteroides_distasonis,UniRef90_A0A174V5E8
HSERMETANA-PWY,g__Parabacteroides.s__Parabacteroides_distasonis,UniRef90_A0A174V2R7
HSERMETANA-PWY,g__Parabacteroides.s__Parabacteroides_distasonis,UniRef90_A0A174V325
HSERMETANA-PWY,g__Parabacteroides.s__Parabacteroides_distasonis,UniRef90_A0A0M6WU08
HSERMETANA-PWY,g__Parabacteroides.s__Parabacteroides_distasonis,UniRef90_D4LJ51
HSERMETANA-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,
HSERMETANA-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174V5E8
HSERMETANA-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174V2R7
HSERMETANA-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A174V325
HSERMETANA-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_A0A0M6WU08
HSERMETANA-PWY,g__Dorea.s__Dorea_longicatena_CAG_42,UniRef90_D4LJ51
HSERMETANA-PWY,g__Blautia.s__Blautia_wexlerae,
HSERMETANA-PWY,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A174V5E8
HSERMETANA-PWY,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A174V2R7
HSERMETANA-PWY,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A174V325
HSERMETANA-PWY,g__Blautia.s__Blautia_wexlerae,UniRef90_A0A0M6WU08
HSERMETANA-PWY,g__Blautia.s__Blautia_wexlerae,UniRef90_D4LJ51
HSERMETANA-PWY,g__Blautia.s__Ruminococcus_torques,
HSERMETANA-PWY,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174V5E8
HSERMETANA-PWY,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174V2R7
HSERMETANA-PWY,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A174V325
HSERMETANA-PWY,g__Blautia.s__Ruminococcus_torques,UniRef90_A0A0M6WU08
HSERMETANA-PWY,g__Blautia.s__Ruminococcus_torques,UniRef90_D4LJ51
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_eutactus,
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_eutactus,UniRef90_A0A174V5E8
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_eutactus,UniRef90_A0A174V2R7
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_eutactus,UniRef90_A0A174V325
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_eutactus,UniRef90_A0A0M6WU08
HSERMETANA-PWY,g__Coprococcus.s__Coprococcus_eutactus,UniRef90_D4LJ51
HSERMETANA-PWY,g__Akkermansia.s__Akkermansia_muciniphila,
HSERMETANA-PWY,g__Akkermansia.s__Akkermansia_muciniphila,UniRef90_A0A174V5E8
HSERMETANA-PWY,g__Akkermansia.s__Akkermansia_muciniphila,UniRef90_A0A174V2R7
HSERMETANA-PWY,g__Akkermansia.s__Akkermansia_muciniphila,UniRef90_A0A174V325
HSERMETANA-PWY,g__Akkermansia.s__Akkermansia_muciniphila,UniRef90_A0A0M6WU08
HSERMETANA-PWY,g__Akkermansia.s__Akkermansia_muciniphila,UniRef90_D4LJ51
HSERMETANA-PWY,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,
HSERMETANA-PWY,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_A0A174V5E8
HSERMETANA-PWY,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_A0A174V2R7
HSERMETANA-PWY,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_A0A174V325
HSERMETANA-PWY,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_A0A0M6WU08
HSERMETANA-PWY,g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum,UniRef90_D4LJ51
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine),,
ILEUSYN-PWY,unclassified,
ILEUSYN-PWY,unclassified,UniRef90_B7GUP9
ILEUSYN-PWY,unclassified,UniRef90_A0A173XJM0
ILEUSYN-PWY,unclassified,UniRef90_A0A139KPT2
ILEUSYN-PWY,unclassified,UniRef90_A0A174FBY0
ILEUSYN-PWY,unclassified,UniRef90_B0G2U7
ILEUSYN-PWY,unclassified,UniRef90_E0Q6K0
ILEUSYN-PWY,unclassified,UniRef90_R5WPM4
ILEUSYN-PWY,unclassified,UniRef90_Q8G6V2
ILEUSYN-PWY,unclassified,UniRef90_A5ZAM4
ILEUSYN-PWY,unclassified,UniRef90_A0A174BW69
ILEUSYN-PWY,unclassified,UniRef90_Q8G6V1
ILEUSYN-PWY,unclassified,UniRef90_A0A174UBV9
ILEUSYN-PWY,unclassified,UniRef90_C4ZAW6
ILEUSYN-PWY,unclassified,UniRef90_D4K0T9
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_B7GUP9
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A173XJM0
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A139KPT2
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A174FBY0
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_B0G2U7
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_E0Q6K0
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_R5WPM4
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_Q8G6V2
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A5ZAM4
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A174BW69
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_Q8G6V1
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_A0A174UBV9
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_C4ZAW6
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum,UniRef90_D4K0T9
ILEUSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,
ILEUSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_B7GUP9
ILEUSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A173XJM0
ILEUSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A139KPT2
ILEUSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174FBY0
ILEUSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_B0G2U7
ILEUSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_E0Q6K0
ILEUSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_R5WPM4
ILEUSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_Q8G6V2
ILEUSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A5ZAM4
ILEUSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174BW69
ILEUSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_Q8G6V1
ILEUSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_A0A174UBV9
ILEUSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_C4ZAW6
ILEUSYN-PWY,g__Anaerostipes.s__Anaerostipes_hadrus,UniRef90_D4K0T9
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_B7GUP9
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A173XJM0
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A139KPT2
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A174FBY0
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_B0G2U7
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_E0Q6K0
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_R5WPM4
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_Q8G6V2
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A5ZAM4
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A174BW69
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_Q8G6V1
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_A0A174UBV9
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_C4ZAW6
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis_CAG_3,UniRef90_D4K0T9
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_B7GUP9
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_A0A173XJM0
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_A0A139KPT2
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_A0A174FBY0
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_B0G2U7
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_E0Q6K0
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_R5WPM4
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_Q8G6V2
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_A5ZAM4
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_A0A174BW69
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_Q8G6V1
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_A0A174UBV9
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_C4ZAW6
ILEUSYN-PWY,g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69,UniRef90_D4K0T9
ILEUSYN-PWY,g__Lachnospiraceae_unclassified.s__Eubacterium_rectale,
ILEUSYN-PWY,g__Lachnospiraceae_unclassified.s__Eubacterium_rectale,UniRef90_B7GUP9
ILEUSYN-PWY,g__Lachnospiraceae_unclassified.s__Eubacterium_rectale,UniRef90_A0A173XJM0
ILEUSYN-PWY,g__Lachnospiraceae_unclassified.s__Eubacterium_rectale,UniRef90_A0A139KPT2
ILEUSYN-PWY,g__Lachnospiraceae_unclassified.s__Eubacterium_rectale,UniRef90_A0A174FBY0
ILEUSYN-PWY,g__Lachnospiraceae_unclassified.s__Eubacterium_rectale,UniRef90_B0G2U7
ILEUSYN-PWY,g__Lachnospiraceae_unclassified.s__Eubacterium_rectale,UniRef90_E0Q6K0
ILEUSYN-PWY,g__Lachnospiraceae_unclassified.s__Eubacterium_rectale,UniRef90_R5WPM4
ILEUSYN-PWY,g__Lachnospiraceae_unclassified.s__Eubacterium_rectale,UniRef90_Q8G6V2
ILEUSYN-PWY,g__Lachnospiraceae_unclassified.s__Eubacterium_rectale,UniRef90_A5ZAM4
ILEUSYN-PWY,g__Lachnospiraceae_unclassified.s__Eubacterium_rectale,UniRef90_A0A174BW69
ILEUSYN-PWY,g__Lachnospiraceae_unclassified.s__Eubacterium_rectale,UniRef90_Q8G6V1
ILEUSYN-PWY,g__Lachnospiraceae_unclassified.s__Eubacterium_rectale,UniRef90_A0A174UBV9
ILEUSYN-PWY,g__Lachnospiraceae_unclassified.s__Eubacterium_rectale,UniRef90_C4ZAW6
ILEUSYN-PWY,g__Lachnospiraceae_unclassified.s__Eubacterium_rectale,UniRef90_D4K0T9
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis,
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_B7GUP9
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A173XJM0
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A139KPT2
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A174FBY0
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_B0G2U7
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_E0Q6K0
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_R5WPM4
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_Q8G6V2
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A5ZAM4
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A174BW69
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_Q8G6V1
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_A0A174UBV9
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_C4ZAW6
ILEUSYN-PWY,g__Bacteroides.s__Bacteroides_uniformis,UniRef90_D4K0T9
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes,
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_B7GUP9
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A173XJM0
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A139KPT2
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174FBY0
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_B0G2U7
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_E0Q6K0
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_R5WPM4
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_Q8G6V2
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_A5ZAM4
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174BW69
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_Q8G6V1
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_A0A174UBV9
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_C4ZAW6
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes,UniRef90_D4K0T9
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_B7GUP9
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A173XJM0
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A139KPT2
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174FBY0
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_B0G2U7
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_E0Q6K0
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_R5WPM4
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_Q8G6V2
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A5ZAM4
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174BW69
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_Q8G6V1
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_A0A174UBV9
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_C4ZAW6
ILEUSYN-PWY,g__Coprococcus.s__Coprococcus_comes_CAG_19,UniRef90_D4K0T9
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_B7GUP9
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A173XJM0
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A139KPT2
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174FBY0
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_B0G2U7
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_E0Q6K0
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_R5WPM4
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_Q8G6V2
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A5ZAM4
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174BW69
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_Q8G6V1
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_A0A174UBV9
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_C4ZAW6
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii,UniRef90_D4K0T9
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_B7GUP9
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A173XJM0
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A139KPT2
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174FBY0
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_B0G2U7
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_E0Q6K0
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_R5WPM4
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_Q8G6V2
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A5ZAM4
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174BW69
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_Q8G6V1
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_A0A174UBV9
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_C4ZAW6
ILEUSYN-PWY,g__Eubacterium.s__Eubacterium_hallii_CAG_12,UniRef90_D4K0T9
ILEUSYN-PWY,g__Dorea.s__Dorea_longicatena,
ILEUSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_B7GUP9
ILEUSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A0A173XJM0
ILEUSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A0A139KPT2
ILEUSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A0A174FBY0
ILEUSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_B0G2U7
ILEUSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_E0Q6K0
ILEUSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_R5WPM4
ILEUSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_Q8G6V2
ILEUSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A5ZAM4
ILEUSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A0A174BW69
ILEUSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_Q8G6V1
ILEUSYN-PWY,g__Dorea.s__Dorea_longicatena,UniRef90_A0A174UBV9
