OTU1_clean,OTU2_clean,weight
1CMET2-PWY,COA-PWY-1,0.9011654994280655
1CMET2-PWY,PWY-2942,0.9032082658894228
1CMET2-PWY,PWY-7208,-0.7537858892061104
1CMET2-PWY,PWY-7237,-0.7459421274928565
ANAEROFRUCAT-PWY,DTDPRHAMSYN-PWY,-0.8838887320936027
ANAEROFRUCAT-PWY,HISDEG-PWY,0.9004762254276638
ANAEROFRUCAT-PWY,PHOSLIPSYN-PWY,0.9032093582695927
ANAEROFRUCAT-PWY,PWY-5686,-0.8777992353070917
ANAEROFRUCAT-PWY,TRPSYN-PWY,0.8940924782887518
ANAGLYCOLYSIS-PWY,DTDPRHAMSYN-PWY,-0.1521616771838121
ANAGLYCOLYSIS-PWY,PWY-5686,-0.1255102555539653
ANAGLYCOLYSIS-PWY,PWY-6125,0.8987062157943361
ANAGLYCOLYSIS-PWY,PWY-7222,0.8972177377159742
ANAGLYCOLYSIS-PWY,PWY-7228,0.8952655561826722
ARGININE-SYN4-PWY,PWY-6123,0.8965630907353471
ARGININE-SYN4-PWY,PWY-6126,0.9000638626079771
ARGININE-SYN4-PWY,PWY-7208,-0.020532539161010572
ARGININE-SYN4-PWY,PWY-7237,-0.0026138870880474956
ARGININE-SYN4-PWY,PWY0-162,0.9020575714188618
ARGININE-SYN4-PWY,THRESYN-PWY,0.9045726375419749
ARGSYN-PWY,DTDPRHAMSYN-PWY,-0.7751036882204239
ARGSYN-PWY,PWY-5100,0.9006103802417321
ARGSYN-PWY,PWY-5686,-0.7640235648532758
ARGSYN-PWY,PWY-6168,0.9038895781548882
ARGSYN-PWY,PWY-7400,0.902712591117771
ARGSYNBSUB-PWY,DTDPRHAMSYN-PWY,-0.8112718621912082
ARGSYNBSUB-PWY,OANTIGEN-PWY,0.8977623847809686
ARGSYNBSUB-PWY,PWY-5686,-0.8017746746681127
ARGSYNBSUB-PWY,PWY0-1296,0.9034325283110499
ARO-PWY,HISTSYN-PWY,0.9032947419005566
ARO-PWY,PWY-6737,0.9031349827456715
ARO-PWY,PWY-7208,-0.475389782074556
ARO-PWY,PWY-7237,-0.46140074956855476
ASPASN-PWY,DTDPRHAMSYN-PWY,-0.8918018084623259
ASPASN-PWY,HISDEG-PWY,0.9029339879238275
ASPASN-PWY,PHOSLIPSYN-PWY,0.9001934870630628
ASPASN-PWY,PWY-5686,-0.88610222510601
ASPASN-PWY,PWY-7208,0.8918018084623258
ASPASN-PWY,PWY-7237,0.8954120711865597
BRANCHED-CHAIN-AA-SYN-PWY,DTDPRHAMSYN-PWY,-0.3808642791419893
BRANCHED-CHAIN-AA-SYN-PWY,PWY-3001,0.8914210525724826
BRANCHED-CHAIN-AA-SYN-PWY,PWY-5686,-0.35739233122772435
BRANCHED-CHAIN-AA-SYN-PWY,PYRIDNUCSYN-PWY,0.8974915630143224
CALVIN-PWY,PWY-7199,0.8955544052820297
CALVIN-PWY,PWY-7208,-0.14364235165286074
CALVIN-PWY,PWY-7237,-0.1260471852435356
CALVIN-PWY,PWY0-1586,0.9019837105556652
COA-PWY,PWY-4242,0.8959518183001134
