OTU1_clean,OTU2_clean,weight
1CMET2-PWY,DTDPRHAMSYN-PWY,-0.0647244977935318
1CMET2-PWY,PWY-3841,0.9034762577599105
1CMET2-PWY,PWY-6123,0.9035434943390018
ANAEROFRUCAT-PWY,DTDPRHAMSYN-PWY,-0.7886256181920034
ANAEROFRUCAT-PWY,PWY-5659,0.8896872086209172
ANAEROFRUCAT-PWY,PWY-6892,0.9034711852176768
ANAEROFRUCAT-PWY,PWY0-1586,-0.11473831086730744
ANAGLYCOLYSIS-PWY,COA-PWY-1,0.9038445244884062
ANAGLYCOLYSIS-PWY,DTDPRHAMSYN-PWY,-0.009341057750616685
ANAGLYCOLYSIS-PWY,PWY-6122,0.9049834909447688
ANAGLYCOLYSIS-PWY,PWY-6277,0.9049834909447688
ANAGLYCOLYSIS-PWY,PWY-7229,0.9033191509084955
ARGININE-SYN4-PWY,DENOVOPURINE2-PWY,0.9041348508963567
ARGININE-SYN4-PWY,DTDPRHAMSYN-PWY,-0.5410504714880238
ARGININE-SYN4-PWY,PWY-6151,0.8953182270605965
ARGININE-SYN4-PWY,SER-GLYSYN-PWY,0.8955416328717477
ARO-PWY,DTDPRHAMSYN-PWY,-0.3236807192304248
ARO-PWY,PWY-6703,0.9024680394319827
ARO-PWY,PWY-6737,0.9049298018057469
ASPASN-PWY,COA-PWY,0.9048467361600763
ASPASN-PWY,DTDPRHAMSYN-PWY,-0.2910827969328227
ASPASN-PWY,PWY-6125,0.9013822503388439
BRANCHED-CHAIN-AA-SYN-PWY,DTDPRHAMSYN-PWY,-0.1719779000846235
BRANCHED-CHAIN-AA-SYN-PWY,PANTO-PWY,0.9050997528538496
BRANCHED-CHAIN-AA-SYN-PWY,PWY-6126,0.8990910464123432
BRANCHED-CHAIN-AA-SYN-PWY,RIBOSYN2-PWY,0.8995301057788824
CALVIN-PWY,DTDPRHAMSYN-PWY,-0.4647977476938163
CALVIN-PWY,PWY-841,0.9012518722301608
CALVIN-PWY,THISYNARA-PWY,0.901270791667943
COA-PWY,DTDPRHAMSYN-PWY,-0.2926069269955449
COA-PWY,PWY-6125,0.9010693830289596
COA-PWY-1,DTDPRHAMSYN-PWY,-0.016507761366956763
COA-PWY-1,PWY-7229,0.9046296465389736
COMPLETE-ARO-PWY,DTDPRHAMSYN-PWY,-0.3527453934494817
COMPLETE-ARO-PWY,PWY-5103,0.8986360771866224
COMPLETE-ARO-PWY,PWY-6703,0.901807241692585
COMPLETE-ARO-PWY,PWY-6737,0.8992688988664269
DENOVOPURINE2-PWY,DTDPRHAMSYN-PWY,-0.5370922153329046
DENOVOPURINE2-PWY,PWY-724,0.8947355427041253
DTDPRHAMSYN-PWY,GLUCONEO-PWY,-0.8840556633471018
DTDPRHAMSYN-PWY,GLYCOLYSIS,-0.8699649576964272
DTDPRHAMSYN-PWY,HISDEG-PWY,-0.7445474445975686
DTDPRHAMSYN-PWY,HISTSYN-PWY,-0.1289623257287389
DTDPRHAMSYN-PWY,ILEUSYN-PWY,0.43133930289450584
DTDPRHAMSYN-PWY,PANTO-PWY,-0.17171749430908104
DTDPRHAMSYN-PWY,PANTOSYN-PWY,-0.25778971779142446
DTDPRHAMSYN-PWY,PHOSLIPSYN-PWY,-0.8806204751303044
DTDPRHAMSYN-PWY,PWY-2941,-0.8476311505453775
DTDPRHAMSYN-PWY,PWY-2942,-0.0008977262304083682
DTDPRHAMSYN-PWY,PWY-3001,-0.23095129400875733
DTDPRHAMSYN-PWY,PWY-3841,-0.0738563319842599
DTDPRHAMSYN-PWY,PWY-4242,-0.2559154748257719
DTDPRHAMSYN-PWY,PWY-5030,-0.8963535320696813
DTDPRHAMSYN-PWY,PWY-5097,-0.11033048666703871
DTDPRHAMSYN-PWY,PWY-5103,-0.38293027015316583
DTDPRHAMSYN-PWY,PWY-5484,-0.8695562992724928
DTDPRHAMSYN-PWY,PWY-5659,-0.816878478668527
DTDPRHAMSYN-PWY,PWY-6122,-0.00843011240232785
