OTU1_clean,OTU2_clean,weight
1CMET2-PWY,PWY-5030,-0.004762164657377082
1CMET2-PWY,PWY-6124,0.9038706470475094
1CMET2-PWY,PWY-6700,0.9049021112477813
1CMET2-PWY,PWY-7663,0.9047485726036476
ANAGLYCOLYSIS-PWY,DTDPRHAMSYN-PWY,-0.05297585503993763
ANAGLYCOLYSIS-PWY,PWY-5097,0.8980293941201988
ANAGLYCOLYSIS-PWY,PWY-5667,0.903247477057459
ANAGLYCOLYSIS-PWY,PWY0-1319,0.9011274452575229
ANAGLYCOLYSIS-PWY,RIBOSYN2-PWY,0.8992766566030834
ARGININE-SYN4-PWY,DTDPRHAMSYN-PWY,-0.843252770006395
ARGININE-SYN4-PWY,PWY-1042,-0.34758244327699367
ARGININE-SYN4-PWY,PWY0-162,0.9026515331040017
ARGININE-SYN4-PWY,SER-GLYSYN-PWY,0.8966209079535148
ARGSYN-PWY,BRANCHED-CHAIN-AA-SYN-PWY,-0.3418312415573217
ARGSYN-PWY,COA-PWY-1,-0.06303400498834606
ARGSYN-PWY,DTDPRHAMSYN-PWY,-0.9023907545394755
ARGSYN-PWY,ILEUSYN-PWY,-0.4533219111864646
ARGSYN-PWY,PEPTIDOGLYCANSYN-PWY,-0.38904158192450417
ARGSYN-PWY,PWY-1042,-0.5478557360757113
ARGSYN-PWY,PWY-2941,0.8986048436709291
ARGSYN-PWY,PWY-3841,-0.04389508508352727
ARGSYN-PWY,PWY-5030,0.9023907545394755
ARGSYN-PWY,PWY-5103,-0.2298552689102764
ARGSYN-PWY,PWY-5686,-0.47294820550973377
ARGSYN-PWY,PWY-5695,-0.5473248190982433
ARGSYN-PWY,PWY-5973,-0.10502678510051015
ARGSYN-PWY,PWY-6121,-0.11956331734305298
ARGSYN-PWY,PWY-6122,-0.24605492896154
ARGSYN-PWY,PWY-6123,-0.03679477522507083
ARGSYN-PWY,PWY-6163,-0.043914433393064965
ARGSYN-PWY,PWY-6277,-0.24605492896154
ARGSYN-PWY,PWY-6385,-0.39868470967634556
ARGSYN-PWY,PWY-6386,-0.36024597495745847
ARGSYN-PWY,PWY-6387,-0.3992763490721923
ARGSYN-PWY,PWY-6609,-0.5423125595011921
ARGSYN-PWY,PWY-7111,-0.4533219111864646
ARGSYN-PWY,PWY-7219,-0.416243400527828
ARGSYN-PWY,PWY-7221,-0.44400474624791275
ARGSYN-PWY,TRNA-CHARGING-PWY,-0.24691393086413269
ARGSYN-PWY,VALSYN-PWY,-0.4533219111864646
ARO-PWY,DTDPRHAMSYN-PWY,-0.19838069110800688
ARO-PWY,PWY-2942,0.9047436160193553
ARO-PWY,PWY-4242,0.9044415809740064
ASPASN-PWY,DTDPRHAMSYN-PWY,-0.7635720866985397
ASPASN-PWY,PWY-1042,-0.13427584832189138
ASPASN-PWY,PWY-6151,0.8995501665589776
ASPASN-PWY,PWY-7220,0.8987900606097231
BRANCHED-CHAIN-AA-SYN-PWY,PEPTIDOGLYCANSYN-PWY,0.8947983594404876
BRANCHED-CHAIN-AA-SYN-PWY,PWY-5030,-0.35505607400717487
BRANCHED-CHAIN-AA-SYN-PWY,PWY-6386,0.90127972463735
CALVIN-PWY,DTDPRHAMSYN-PWY,-0.5833484962001515
CALVIN-PWY,PWY-6703,0.8959388350289716
CALVIN-PWY,THISYN-PWY,0.8863239083837516
COA-PWY,DTDPRHAMSYN-PWY,-0.1800179974181036
COA-PWY,HISTSYN-PWY,0.9033626251640618
COA-PWY,PWY-4242,0.9023730299997457
COA-PWY-1,PWY-3841,0.9016188157863283
COA-PWY-1,PWY-5030,-0.07801162895671199
COA-PWY-1,PWY-5973,0.8972053898750185
COA-PWY-1,PWY-6121,0.8942959588982315
COA-PWY-1,PWY-6163,0.9016224424636262
COMPLETE-ARO-PWY,DTDPRHAMSYN-PWY,-0.29488780929666764
COMPLETE-ARO-PWY,PWY-7228,0.9005618956613041
COMPLETE-ARO-PWY,PYRIDNUCSYN-PWY,0.9040419515293733
DENOVOPURINE2-PWY,DTDPRHAMSYN-PWY,-0.4628815500274022
DENOVOPURINE2-PWY,PWY-6126,0.9007319388022823
DENOVOPURINE2-PWY,PWY-6737,0.9039759283538125
DENOVOPURINE2-PWY,PWY-724,0.9023296070039081
DTDPRHAMSYN-PWY,GLUCONEO-PWY,-0.8835846929905576
DTDPRHAMSYN-PWY,HISDEG-PWY,-0.8833903755463712
DTDPRHAMSYN-PWY,HISTSYN-PWY,-0.17052487234840644
DTDPRHAMSYN-PWY,PANTO-PWY,-0.2326976202596596
DTDPRHAMSYN-PWY,PANTOSYN-PWY,-0.20703974099952918
DTDPRHAMSYN-PWY,PWY-1042,0.5583035331445355
DTDPRHAMSYN-PWY,PWY-2941,-0.8956675342127618
DTDPRHAMSYN-PWY,PWY-2942,-0.2005264617645778
DTDPRHAMSYN-PWY,PWY-3001,-0.20659126738575492
DTDPRHAMSYN-PWY,PWY-4242,-0.19463434002707983
DTDPRHAMSYN-PWY,PWY-5030,-0.9051482536448665
DTDPRHAMSYN-PWY,PWY-5097,-0.09083102312581606
DTDPRHAMSYN-PWY,PWY-5667,-0.04257998326391351
