OTU1_clean,OTU2_clean,weight
1CMET2-PWY,COBALSYN-PWY,-0.09272610010079047
1CMET2-PWY,HEXITOLDEGSUPER-PWY,-0.08492499690136705
1CMET2-PWY,PWY-5100,0.9030290956939762
1CMET2-PWY,PWY-724,0.9042642455262654
ANAEROFRUCAT-PWY,PANTO-PWY,0.8860820851180824
ANAEROFRUCAT-PWY,PWY-1042,-0.5376414957851353
ANAEROFRUCAT-PWY,PWY-6737,-0.3240932534258187
ANAEROFRUCAT-PWY,UDPNAGSYN-PWY,0.8987899358535493
ANAGLYCOLYSIS-PWY,COBALSYN-PWY,-0.061117861365525286
ANAGLYCOLYSIS-PWY,HEXITOLDEGSUPER-PWY,-0.05328044376325855
ANAGLYCOLYSIS-PWY,PWY-3001,0.9035125717526189
ANAGLYCOLYSIS-PWY,PWY-6700,0.9043372885784872
ARGSYN-PWY,ARO-PWY,0.9034185116990292
ARGSYN-PWY,BRANCHED-CHAIN-AA-SYN-PWY,0.9023160356427151
ARGSYN-PWY,COBALSYN-PWY,-0.6797602056790254
ARGSYN-PWY,GLYCOGENSYNTH-PWY,0.9044179237021909
ARGSYN-PWY,HEXITOLDEGSUPER-PWY,-0.6755077516270994
ARGSYN-PWY,PWY-7400,0.9037455381776924
ARGSYNBSUB-PWY,COBALSYN-PWY,-0.705310869194636
ARGSYNBSUB-PWY,HEXITOLDEGSUPER-PWY,-0.7013373762066119
ARGSYNBSUB-PWY,PWY-6163,0.9030784369261823
ARGSYNBSUB-PWY,PWY-6387,0.9034334699547866
ARGSYNBSUB-PWY,PWY-7219,0.9028563087138592
ARGSYNBSUB-PWY,PWY-7221,0.9044208889403169
ARO-PWY,COBALSYN-PWY,-0.6848323386973312
ARO-PWY,GLYCOGENSYNTH-PWY,0.9041560936991307
ARO-PWY,HEXITOLDEGSUPER-PWY,-0.6806344318613076
BRANCHED-CHAIN-AA-SYN-PWY,COBALSYN-PWY,-0.6713589595021486
BRANCHED-CHAIN-AA-SYN-PWY,HEXITOLDEGSUPER-PWY,-0.6670170603550091
BRANCHED-CHAIN-AA-SYN-PWY,PWY-5103,0.9004202739258786
BRANCHED-CHAIN-AA-SYN-PWY,PWY-7400,0.9037385298773712
CALVIN-PWY,COA-PWY-1,0.8998487920012089
CALVIN-PWY,COBALSYN-PWY,-0.4833890447303109
CALVIN-PWY,GLUTORN-PWY,0.9011895451269964
CALVIN-PWY,HEXITOLDEGSUPER-PWY,-0.47734034452572155
CALVIN-PWY,PWY66-422,0.8947296166673602
COA-PWY,COBALSYN-PWY,-0.14238753483513783
COA-PWY,HEXITOLDEGSUPER-PWY,-0.13467529416588644
COA-PWY,PWY-3841,0.9050713200848572
COA-PWY,PWY-7229,0.9036203503556413
COA-PWY,PWY0-1296,0.9021579074846752
COA-PWY-1,COBALSYN-PWY,-0.4611898287323116
COA-PWY-1,GLUTORN-PWY,0.8956810173381834
COA-PWY-1,HEXITOLDEGSUPER-PWY,-0.45497670908669263
COA-PWY-1,PWY66-422,0.9002857402623702
