OTU1_clean,OTU2_clean,weight
1CMET2-PWY,PWY-5100,0.8941519694232365
1CMET2-PWY,PWY-6700,0.8824694076510116
1CMET2-PWY,PWY-7199,-0.331925671386065
1CMET2-PWY,PWY-7222,-0.19681865660213718
ANAGLYCOLYSIS-PWY,COBALSYN-PWY,0.8732364084920553
ANAGLYCOLYSIS-PWY,ILEUSYN-PWY,-0.7976967747091448
ANAGLYCOLYSIS-PWY,PWY-5188,0.8835107643924683
ANAGLYCOLYSIS-PWY,PWY-7111,-0.7976967747091448
ARGSYN-PWY,ARGSYNBSUB-PWY,0.9000495761474997
ARGSYN-PWY,PWY-7199,-0.8406914356220442
ARGSYN-PWY,PWY-7219,0.8975267725052998
ARGSYN-PWY,PWY-7220,-0.7924401865860616
ARGSYN-PWY,PWY-7400,0.9035549690038138
ARGSYNBSUB-PWY,PWY-7199,-0.8485767814231772
ARGSYNBSUB-PWY,PWY-7222,-0.802457527107605
ARGSYNBSUB-PWY,PWY-7400,0.8983752143325706
ARO-PWY,PWY-6122,0.9049502559638986
ARO-PWY,PWY-6277,0.9049502559638986
ARO-PWY,PWY-7199,-0.7147180963811067
ARO-PWY,PWY-7222,-0.6358602023839438
ARO-PWY,TRNA-CHARGING-PWY,0.9034221897297832
BRANCHED-CHAIN-AA-SYN-PWY,PWY-6387,0.9044212827982723
BRANCHED-CHAIN-AA-SYN-PWY,PWY-7199,-0.7040551109218071
BRANCHED-CHAIN-AA-SYN-PWY,PWY-7220,-0.6228979546798862
BRANCHED-CHAIN-AA-SYN-PWY,TRNA-CHARGING-PWY,0.9029567111491197
CALVIN-PWY,PWY-6121,0.9024543023798024
CALVIN-PWY,PWY-6737,0.9042351547691714
CALVIN-PWY,PWY-7199,-0.6771337328063463
CALVIN-PWY,PWY-7222,-0.5903686013125161
COA-PWY,PWY-7199,-0.12441135464510512
COA-PWY,PWY-724,0.9028061274154184
COA-PWY,PWY0-1296,0.894316048295378
COA-PWY,PWY66-422,0.8974509138624914
COA-PWY-1,COMPLETE-ARO-PWY,0.8973761099219257
COA-PWY-1,PWY-5667,0.9012663404510607
COA-PWY-1,PWY-6609,0.8991544378328342
COA-PWY-1,PWY-7199,-0.5449997297224284
COA-PWY-1,PWY-7220,-0.4346945593367562
COA-PWY-1,PWY0-1319,0.9012663404510607
COBALSYN-PWY,PWY-5695,0.8834662143713703
COBALSYN-PWY,PWY-7111,-0.7346687977029919
COBALSYN-PWY,TRPSYN-PWY,0.9037814779584357
COBALSYN-PWY,VALSYN-PWY,-0.7346687977029919
COMPLETE-ARO-PWY,PWY-6385,0.8963365642626243
COMPLETE-ARO-PWY,PWY-6609,0.90347024941954
COMPLETE-ARO-PWY,PWY-7199,-0.5734594603747483
COMPLETE-ARO-PWY,PWY-7220,-0.4676765677975227
DTDPRHAMSYN-PWY,PWY-3841,0.8868509234817766
DTDPRHAMSYN-PWY,PWY-6700,0.9034341323221292
DTDPRHAMSYN-PWY,PWY-7199,-0.43623825666152316
DTDPRHAMSYN-PWY,PWY-7222,-0.3113191765215283
GLUTORN-PWY,GLYCOGENSYNTH-PWY,0.9018173908939093
GLUTORN-PWY,PWY-5097,0.9009361314612774
GLUTORN-PWY,PWY-5103,0.8991725782232426
GLUTORN-PWY,PWY-7199,-0.6516207170491456
GLUTORN-PWY,PWY-7222,-0.5597989375862544
